Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH34,OUT013,3193.50184
DRI49,OUT013,1212.908038
DRI59,OUT046,3782.370612
DRC36,OUT049,3113.31811
FDS15,OUT019,281.4918254
FDI07,OUT018,2675.019153
FDZ15,OUT018,1687.465408
NCX41,OUT027,5568.141649
NCO29,OUT019,372.1160978
FDF57,OUT013,2825.220384
FDI33,OUT035,1371.19308
DRJ47,OUT049,3027.554776
FDB34,OUT046,1374.050754
FDY22,OUT027,3440.57987
DRL11,OUT017,2526.962144
FDY46,OUT035,2906.367658
FDG17,OUT013,4126.157773
FDE52,OUT018,1318.547131
DRP47,OUT027,6248.423137
FDO01,OUT010,273.4656484
FDL09,OUT046,2689.209636
FDR57,OUT013,2548.67925
DRD37,OUT035,731.2458697
FDQ36,OUT027,1153.771607
FDL33,OUT049,3670.617368
FDL48,OUT045,768.4769038
FDL28,OUT049,3899.765373
NCN29,OUT046,780.8117659
FDO13,OUT035,2646.453732
FDB38,OUT045,2648.346455
FDI36,OUT035,3286.321357
FDI58,OUT035,1477.194812
FDH22,OUT018,1830.021719
FDQ27,OUT013,1777.159696
FDT33,OUT046,2889.4748
FDC56,OUT045,1761.495948
FDF14,OUT046,2549.607904
FDQ39,OUT017,3405.160853
NCM43,OUT017,2708.10591
FDS46,OUT035,1934.346726
FDI22,OUT049,3336.819622
NCE43,OUT045,2708.558166
FDZ36,OUT010,475.4002863
FDR13,OUT019,310.0028503
FDP46,OUT018,1252.518168
FDW56,OUT019,430.8763396
FDB40,OUT017,2366.850339
FDM28,OUT018,2793.888633
FDV49,OUT013,3805.444148
NCS53,OUT018,2283.610467
FDO03,OUT049,3915.805181
FDT15,OUT035,3170.159329
FDD33,OUT049,3689.314972
FDX13,OUT017,4609.163134
FDH60,OUT013,3253.842034
DRH51,OUT046,1326.739064
NCL07,OUT049,755.6593907
FDW51,OUT045,3671.798591
FDF21,OUT019,453.1307389
FDH26,OUT019,305.868262
FDJ03,OUT049,832.3659663
FDU35,OUT017,1482.752245
DRL01,OUT018,3294.618105
FDE59,OUT045,631.5124991
FDI60,OUT035,912.1650535
DRH39,OUT035,1179.16732
FDK36,OUT049,812.5695217
FDN52,OUT045,1364.488276
FDU12,OUT017,4673.42311
NCT05,OUT027,6528.127205
FDS37,OUT027,3085.757032
FDK24,OUT017,718.3188583
DRF36,OUT013,3357.169978
FDN46,OUT010,216.2959576
NCN06,OUT045,2532.746139
FDD59,OUT035,1331.774837
FDM14,OUT045,1617.409363
FDO10,OUT018,747.2909134
FDU35,OUT013,1545.066375
NCA30,OUT018,3030.947116
NCO41,OUT049,1673.559531
FDI24,OUT046,3035.3893
FDZ16,OUT046,2929.540656
FDV47,OUT046,1302.685521
FDV16,OUT045,643.7826271
FDZ22,OUT035,1252.445242
FDO20,OUT010,651.3192583
FDW38,OUT013,786.9604551
FDW52,OUT045,2683.482607
FDT43,OUT019,142.9170357
NCS29,OUT045,3915.722528
NCC31,OUT017,2447.331171
FDA21,OUT017,3248.775196
FDQ55,OUT046,1979.987495
NCE54,OUT049,1319.305307
FDD45,OUT017,1414.202918
NCP17,OUT017,917.4260307
FDR47,OUT035,3011.922082
DRM35,OUT013,3004.346528
FDR47,OUT019,347.1188208
FDX19,OUT010,533.8483859
FDV22,OUT027,4016.787483
FDQ46,OUT027,2894.059106
DRO47,OUT045,1651.695883
FDB44,OUT010,586.5737232
FDN02,OUT010,486.9572135
FDW10,OUT045,2577.616954
FDJ41,OUT019,721.6409333
FDM50,OUT046,902.146329
FDW10,OUT035,2892.738351
FDY48,OUT049,1709.733977
NCE30,OUT027,5411.034468
FDO04,OUT045,806.5945971
FDQ26,OUT010,105.4244638
NCX29,OUT018,2028.938263
FDE39,OUT046,1895.776203
NCR54,OUT027,5282.313683
NCP55,OUT027,1560.970229
FDX22,OUT017,3998.270438
FDI05,OUT035,1231.172506
FDC51,OUT027,2051.591182
FDC10,OUT013,1987.367493
FDJ46,OUT045,2728.351519
FDV10,OUT010,95.28711591
FDX12,OUT027,6159.605279
FDL43,OUT019,232.6799684
DRB13,OUT046,2413.034398
FDF59,OUT027,3454.262871
FDT35,OUT049,2917.182076
NCJ19,OUT035,824.5845225
FDT35,OUT018,2671.125039
FDI48,OUT046,806.450539
DRC24,OUT019,305.2099223
NCZ05,OUT017,1594.064799
FDJ57,OUT049,3395.453067
FDX11,OUT017,3247.98827
FDE09,OUT035,1670.193009
NCK06,OUT049,1959.52404
DRE37,OUT017,3338.357133
FDV56,OUT046,1790.755094
FDY43,OUT017,2751.345101
FDV35,OUT013,2375.603097
FDF05,OUT019,625.6702853
FDA36,OUT035,3043.317382
FDS13,OUT027,7157.317495
FDU47,OUT013,2163.970954
FDI36,OUT010,506.7668738
FDH48,OUT046,1362.525134
FDZ14,OUT013,2032.994361
FDS46,OUT013,2022.869251
FDE21,OUT017,1825.1651
FDA26,OUT049,3702.067242
FDV12,OUT046,1654.980468
FDL46,OUT019,217.8642882
FDN57,OUT013,2196.57358
NCJ18,OUT017,1817.376705
FDO36,OUT045,2626.975514
FDX55,OUT018,3163.705635
FDT25,OUT019,285.4895019
FDD16,OUT049,1262.9228
NCX18,OUT013,2000.275717
NCG55,OUT018,1643.930425
NCV18,OUT049,1411.966136
NCS18,OUT035,1640.735184
FDC37,OUT045,1577.558597
FDE47,OUT046,2005.049904
DRG49,OUT019,660.0771254
FDC39,OUT049,3394.74186
FDH24,OUT019,299.5154007
FDV39,OUT027,-21.22208575
NCL17,OUT045,2140.251701
NCY53,OUT035,1722.344832
FDH52,OUT013,903.7935501
NCD19,OUT018,691.0321165
FDI44,OUT046,1194.74488
DRD49,OUT027,6083.645959
FDN08,OUT035,1905.059337
FDO20,OUT027,6076.430347
FDY02,OUT046,4480.259782
FDX23,OUT045,1392.14377
FDX01,OUT017,1788.85804
FDH20,OUT027,2625.527493
NCX41,OUT017,3874.457862
FDD21,OUT027,3017.20698
DRH11,OUT019,151.2749893
DRE60,OUT018,3434.706062
FDB10,OUT013,4170.818874
FDH38,OUT013,1887.94771
NCL07,OUT018,589.16227
FDD48,OUT046,1823.572646
NCT54,OUT027,2438.094935
FDF32,OUT027,5647.334192
DRH51,OUT045,1299.773597
DRG03,OUT035,2428.656654
NCY42,OUT019,362.899789
FDH32,OUT017,1443.687157
NCJ06,OUT027,3335.331543
FDH47,OUT027,2497.44892
FDZ08,OUT018,1221.223488
FDK16,OUT017,1441.180238
DRG01,OUT018,1092.107943
NCM53,OUT027,2874.924414
NCB07,OUT035,2851.232781
NCZ06,OUT035,3925.690394
FDU48,OUT049,2211.842106
NCB55,OUT027,1525.563867
FDP15,OUT013,4282.127218
FDF17,OUT046,3317.62303
NCN06,OUT049,2806.205461
DRM48,OUT018,559.9996628
FDH10,OUT046,2784.517832
FDC60,OUT018,1282.550422
FDE35,OUT018,744.7002784
DRI23,OUT013,2576.60892
NCR38,OUT013,3997.015071
FDP04,OUT035,869.8771934
NCW17,OUT045,1816.040775
FDX34,OUT017,1884.448078
NCK53,OUT045,1474.727899
NCO54,OUT010,101.8061438
NCH55,OUT046,2076.105097
FDT44,OUT027,3133.291256
DRG49,OUT046,4135.885534
FDX46,OUT010,105.7834163
DRG36,OUT049,2963.221367
FDU37,OUT049,1413.022535
FDK10,OUT049,3275.874795
DRF37,OUT027,6703.958444
FDC44,OUT035,1674.873596
FDP15,OUT046,3904.882577
FDZ27,OUT027,1389.795615
FDY22,OUT019,278.3001545
DRG51,OUT035,2659.450418
FDN58,OUT045,3842.652866
FDW01,OUT049,2568.522992
FDX24,OUT018,1307.460937
FDO51,OUT017,720.3814355
FDJ52,OUT027,4164.082651
NCY06,OUT010,257.15026
FDE20,OUT018,2448.393024
FDT23,OUT010,187.2042655
FDQ51,OUT046,815.2913508
FDE35,OUT046,910.2502736
FDB46,OUT013,3348.424798
NCG19,OUT035,3814.173161
NCL06,OUT018,3511.767649
FDT36,OUT019,139.5592431
FDC56,OUT049,2004.720747
FDJ26,OUT049,3373.486982
FDZ59,OUT017,2790.519813
FDV11,OUT027,4505.991227
FDR13,OUT010,267.6661552
FDI15,OUT018,4025.797739
FDF47,OUT018,3511.176201
NCB54,OUT019,282.4982564
NCK19,OUT027,-1382.062811
FDX16,OUT017,2388.55459
FDL50,OUT045,1998.390123
NCE31,OUT035,611.7846027
DRJ01,OUT049,2699.857054
FDE22,OUT013,2610.19771
FDY20,OUT019,242.4421844
NCO14,OUT045,704.0290297
NCR50,OUT017,2427.991521
DRM47,OUT017,3344.622748
FDO27,OUT010,202.1446082
FDJ20,OUT027,3380.019895
NCX17,OUT013,3453.72706
FDG59,OUT049,698.3622697
FDD52,OUT045,1682.019468
FDO48,OUT017,4323.064148
FDC59,OUT019,138.7633255
FDS15,OUT018,1578.861835
FDB47,OUT035,3794.616187
FDV14,OUT019,195.4090935
FDB27,OUT013,3278.866122
FDA35,OUT035,2002.730176
FDN51,OUT018,3435.389481
FDO39,OUT019,421.2702154
FDB28,OUT049,3703.865542
DRJ25,OUT046,744.7249718
FDH46,OUT027,2603.457915
FDI10,OUT045,2848.285637
FDU21,OUT018,553.2236114
FDD09,OUT049,3276.27651
FDD10,OUT046,2834.151938
FDN31,OUT010,433.713475
FDA46,OUT018,3219.834652
FDM56,OUT046,1687.971614
FDF11,OUT010,662.2985511
FDS32,OUT018,2013.960254
NCM06,OUT013,2415.704946
FDZ26,OUT045,4105.549953
FDO01,OUT013,2203.341061
FDJ46,OUT049,3108.379998
FDG26,OUT019,582.113265
FDZ38,OUT035,2836.863007
NCO55,OUT013,1675.849267
FDT60,OUT035,1880.133515
FDW37,OUT049,1459.520126
NCK42,OUT018,2552.057685
FDA45,OUT046,2509.929125
FDW55,OUT018,3119.074849
FDY44,OUT017,3564.261559
FDQ31,OUT017,1408.885656
FDM09,OUT049,3003.421652
FDH12,OUT018,1461.80427
NCQ43,OUT035,1661.210908
FDT33,OUT035,2752.428907
NCT41,OUT018,2155.819219
DRJ25,OUT010,91.23496886
NCQ41,OUT046,2944.524239
NCN17,OUT049,1710.873226
DRO35,OUT027,3185.351104
FDU27,OUT018,648.2757361
FDY43,OUT027,4535.998985
FDG46,OUT035,1860.94201
DRL49,OUT018,2003.726872
NCB55,OUT049,873.5369131
FDK28,OUT049,4789.323076
FDO49,OUT045,776.5610369
FDT03,OUT013,3120.221846
FDW33,OUT027,2734.684847
FDR02,OUT035,1658.775334
FDF50,OUT013,3341.964186
FDA40,OUT018,1317.22548
NCT53,OUT018,2379.486528
FDY60,OUT035,2231.89758
FDP44,OUT027,2731.118868
NCQ50,OUT045,3227.786032
NCC30,OUT017,3035.654317
FDQ60,OUT018,1759.257228
FDG41,OUT046,1824.456589
FDQ03,OUT046,3713.682841
FDM03,OUT045,1564.153979
FDZ51,OUT018,1378.090302
DRF51,OUT035,630.7138465
FDF39,OUT017,4748.913357
FDW52,OUT035,2709.63031
FDY22,OUT049,2294.730408
FDG14,OUT013,2377.486636
FDA57,OUT017,680.2252302
FDL45,OUT019,256.9989514
FDX28,OUT046,1512.174494
NCQ54,OUT013,2871.628735
FDH40,OUT045,1311.910663
FDU52,OUT035,2451.505063
FDT60,OUT010,234.3491873
FDK08,OUT045,1573.606099
FDN04,OUT049,3275.256094
FDE50,OUT013,3277.838713
FDI16,OUT049,826.3875768
FDM50,OUT049,954.9391487
NCV30,OUT049,953.5603615
FDT44,OUT013,1804.770637
FDY60,OUT013,2301.021554
FDT56,OUT017,866.2289942
FDV58,OUT018,3211.883727
FDU04,OUT013,1983.551906
NCN05,OUT027,4777.859913
FDI53,OUT018,2364.480949
FDD34,OUT046,2767.538658
FDW47,OUT027,3370.809743
FDT51,OUT027,2957.363511
FDO27,OUT013,1524.045998
NCQ18,OUT018,1430.998365
NCW05,OUT013,1681.00958
FDI15,OUT010,662.1915792
NCH43,OUT010,564.5217794
FDT40,OUT049,2116.551413
NCG19,OUT017,4274.23871
NCM30,OUT035,681.5570146
FDB38,OUT017,2660.370599
FDB22,OUT046,2462.415654
FDC58,OUT046,723.7921087
NCI29,OUT013,2188.502238
FDA23,OUT010,195.2535569
DRG48,OUT013,2231.402953
FDV21,OUT013,1939.519078
NCG18,OUT019,237.5865241
FDG40,OUT045,619.4120831
FDU24,OUT018,1362.489394
FDA22,OUT049,2848.311926
FDY35,OUT046,788.6769562
FDJ15,OUT045,2894.998875
NCW18,OUT018,3195.613481
FDK56,OUT018,3006.893671
FDF44,OUT046,2259.065679
FDP51,OUT049,2073.04522
FDU22,OUT027,3106.219582
FDM28,OUT017,3038.654738
NCL42,OUT046,3630.892887
FDJ15,OUT019,452.1578687
FDI32,OUT018,1554.446147
DRL11,OUT046,2636.061818
DRO59,OUT018,1083.48821
FDA07,OUT019,326.8199759
NCO53,OUT013,3036.860363
FDO21,OUT045,3644.666569
FDW39,OUT045,2951.432146
NCV17,OUT013,2139.135768
FDE22,OUT046,2627.046491
NCB06,OUT018,2340.203515
DRF48,OUT017,3172.466959
FDB05,OUT013,4550.008496
FDP28,OUT027,6544.113754
FDP23,OUT046,3854.840677
NCS41,OUT018,2661.889238
FDS40,OUT018,581.8101582
FDA16,OUT017,4249.865795
FDN20,OUT035,2698.014341
FDF04,OUT027,-3701.509174
DRG36,OUT018,2579.318899
FDW16,OUT018,1393.900919
FDU09,OUT017,822.0726468
FDW01,OUT046,2490.263248
FDB15,OUT045,4079.382237
NCJ17,OUT049,1420.390833
NCT18,OUT018,2739.106043
FDG16,OUT018,3257.508571
FDP27,OUT017,3354.429309
FDQ44,OUT027,3341.19717
FDL50,OUT027,1992.273453
FDW57,OUT027,4531.883376
FDS34,OUT013,1878.364887
NCV30,OUT035,869.0922541
FDD26,OUT018,2655.830961
FDA03,OUT045,2339.877282
FDS27,OUT018,2541.092048
FDM12,OUT013,3304.811306
NCV42,OUT027,2870.840681
NCS41,OUT046,3024.681305
FDN56,OUT018,1940.994563
DRK59,OUT046,3864.769287
NCG18,OUT046,1670.926931
NCN26,OUT017,1831.753478
FDI60,OUT027,1585.589456
NCI43,OUT049,834.9723646
NCL17,OUT049,2327.799091
FDQ19,OUT019,748.3100831
FDY43,OUT049,2864.680229
FDR36,OUT049,740.7515971
FDJ58,OUT049,3041.61614
DRY23,OUT045,707.5266049
FDK26,OUT027,4745.827252
DRH03,OUT045,1398.497545
FDC10,OUT010,266.9533767
FDD23,OUT013,3242.782061
FDP32,OUT045,1891.475829
FDO31,OUT035,1340.166261
FDQ57,OUT013,2246.022572
FDX32,OUT027,3494.981009
FDC39,OUT027,5406.346878
FDU55,OUT046,4074.383744
FDL45,OUT013,1987.270596
DRK37,OUT049,3139.323333
FDK22,OUT013,3844.949229
DRG37,OUT027,4160.018427
FDK22,OUT017,4152.265634
DRH36,OUT018,1061.202058
DRC36,OUT018,2642.744653
DRE03,OUT027,1371.426327
FDF34,OUT046,2228.820942
FDZ22,OUT046,1321.048915
FDC44,OUT010,196.1048278
FDN31,OUT027,5122.78141
FDO03,OUT017,4391.25018
FDA01,OUT049,939.6890641
NCH42,OUT049,4193.081288
FDF46,OUT018,1621.136796
DRL35,OUT046,721.9243759
FDW46,OUT049,974.0181033
FDB58,OUT046,2323.86147
FDD47,OUT018,2517.12926
NCO17,OUT045,1776.795417
FDJ26,OUT017,4351.348707
FDU37,OUT045,1300.864995
